20230215 22:44:12 INFO  [main] SalesForce.Tc01 Tc01.java18 - test case 1 inside
20230218 20:07:45 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (ba58d45b44d5096f59d7cc1e1b73d40c)] -> id: Login]
20230218 20:07:49 INFO  [main] SalesForce.SalesForceWithFrameLoginPage SalesForceWithFrameLoginPage.java119 - testcase 02 passed
20230218 20:07:49 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:loginPage
20230218 20:07:49 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:validateCheck
20230218 20:07:56 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (592f8f4e8fcf81839815d89149e9a000)] -> id: username]
20230218 20:07:57 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (592f8f4e8fcf81839815d89149e9a000)] -> id: password]
20230218 20:07:57 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (592f8f4e8fcf81839815d89149e9a000)] -> xpath: //input[@id='rememberUn']]
20230218 20:07:57 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (592f8f4e8fcf81839815d89149e9a000)] -> id: Login]
20230218 20:08:07 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (592f8f4e8fcf81839815d89149e9a000)] -> id: userNavLabel]
20230218 20:08:08 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (592f8f4e8fcf81839815d89149e9a000)] -> id: userNavLabel]
20230218 20:08:08 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (592f8f4e8fcf81839815d89149e9a000)] -> id: userNavLabel]
20230218 20:08:09 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (592f8f4e8fcf81839815d89149e9a000)] -> xpath: //a[text() ='Logout']]
20230218 20:08:10 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (592f8f4e8fcf81839815d89149e9a000)] -> xpath: //a[text() ='Logout']]
20230218 20:08:15 INFO  [main] SalesForce.SalesForceWithFrameLoginPage SalesForceWithFrameLoginPage.java162 - testcase 03 passed
20230218 20:08:15 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:validateCheck
20230218 20:08:15 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:forgotPassword
20230218 20:08:20 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (b9d00949878d7635a12a24670549ede7)] -> id: forgot_password_link]
20230218 20:08:21 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (b9d00949878d7635a12a24670549ede7)] -> id: un]
20230218 20:08:21 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (b9d00949878d7635a12a24670549ede7)] -> id: un]
20230218 20:08:21 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (b9d00949878d7635a12a24670549ede7)] -> id: continue]
20230218 20:08:22 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (b9d00949878d7635a12a24670549ede7)] -> class name: mb12]
20230218 20:08:22 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:forgotPassword
20230218 20:08:23 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:errorWIthInvalidCred
20230218 20:08:36 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (138adc4d8cac9c652c4d82b4b0e20cf2)] -> id: username]
20230218 20:08:37 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (138adc4d8cac9c652c4d82b4b0e20cf2)] -> id: password]
20230218 20:08:37 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (138adc4d8cac9c652c4d82b4b0e20cf2)] -> id: Login]
20230218 20:08:38 INFO  [main] SalesForce.SalesForceWithFrameLoginPage SalesForceWithFrameLoginPage.java224 - testcase 4b passed
20230218 20:08:38 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:errorWIthInvalidCred
20230218 20:08:38 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:userMenuDropDown
20230218 20:08:43 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (96d003e2bfdeb82929d33cb4367a4b92)] -> id: username]
20230218 20:08:44 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (96d003e2bfdeb82929d33cb4367a4b92)] -> id: password]
20230218 20:08:44 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (96d003e2bfdeb82929d33cb4367a4b92)] -> xpath: //input[@id='rememberUn']]
20230218 20:08:44 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (96d003e2bfdeb82929d33cb4367a4b92)] -> id: Login]
20230218 20:08:52 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (96d003e2bfdeb82929d33cb4367a4b92)] -> id: userNavLabel]
20230218 20:08:52 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (96d003e2bfdeb82929d33cb4367a4b92)] -> id: userNavLabel]
20230218 20:08:52 INFO  [main] SalesForce.SalesForceWithFrameLoginPage SalesForceWithFrameLoginPage.java263 - testcase 05 passed
20230218 20:08:52 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:userMenuDropDown
20230218 20:08:53 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:mySettings
20230218 20:09:00 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> id: username]
20230218 20:09:00 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> id: password]
20230218 20:09:00 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //input[@id='rememberUn']]
20230218 20:09:01 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> id: Login]
20230218 20:09:09 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> id: userNavLabel]
20230218 20:09:09 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> id: userNavLabel]
20230218 20:09:10 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> id: userNavLabel]
20230218 20:09:13 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //a[text() = 'My Settings']]
20230218 20:09:20 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //span[text() = 'Personal']]
20230218 20:09:20 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //span[text() = 'Personal']]
20230218 20:09:20 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //a[@id='LoginHistory_font']]
20230218 20:09:21 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //a[contains(text(),'Download login history for last six months, includ')]]
20230218 20:09:21 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //span[text() = 'Personal']]
20230218 20:09:21 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //span[text() = 'Personal']]
20230218 20:09:21 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //span[@id='DisplayAndLayout_font']]
20230218 20:09:21 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //span[@id='DisplayAndLayout_font']]
20230218 20:09:21 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //span[@id = 'CustomizeTabs_font']]
20230218 20:09:22 INFO  [main] base.BaseClass BaseClass.java143 - Select by visible text on:[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> id: p4]value:Salesforce Chatter
20230218 20:09:22 INFO  [main] base.BaseClass BaseClass.java143 - Select by visible text on:[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //select[@id='duel_select_0']]value:Reports
20230218 20:09:22 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //img[@title='Add']]
20230218 20:09:22 INFO  [main] base.BaseClass BaseClass.java143 - Select by visible text on:[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //select[@id='duel_select_1']]value:Reports
20230218 20:09:23 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //span[@id='DisplayAndLayout_font']]
20230218 20:09:23 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //span[@id='DisplayAndLayout_font']]
20230218 20:09:23 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //span[@id='EmailSetup_font']]
20230218 20:09:23 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //a[@id='EmailSettings_font']]
20230218 20:09:23 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //input[@id='sender_name']]
20230218 20:09:24 INFO  [main] SalesForce.SalesForceWithFrameLoginPage SalesForceWithFrameLoginPage.java480 - testcase 07 passed
20230218 20:09:24 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //input[@title='Save']]
20230218 20:09:25 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> id: userNavLabel]
20230218 20:09:25 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> id: userNavLabel]
20230218 20:09:25 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //a[text() ='Logout']]
20230218 20:09:25 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (5dce6ebac864960aa777cb6794a9b285)] -> xpath: //a[text() ='Logout']]
20230218 20:09:25 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:mySettings
20230218 20:09:26 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:devloperConsole
20230218 20:09:32 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (1e041b6e515552dcea3ae6ead9e01575)] -> id: username]
20230218 20:09:32 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (1e041b6e515552dcea3ae6ead9e01575)] -> id: password]
20230218 20:09:33 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (1e041b6e515552dcea3ae6ead9e01575)] -> xpath: //input[@id='rememberUn']]
20230218 20:09:33 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (1e041b6e515552dcea3ae6ead9e01575)] -> id: Login]
20230218 20:09:37 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (1e041b6e515552dcea3ae6ead9e01575)] -> id: userNavLabel]
20230218 20:09:37 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (1e041b6e515552dcea3ae6ead9e01575)] -> id: userNavLabel]
20230218 20:09:37 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (1e041b6e515552dcea3ae6ead9e01575)] -> id: userNavLabel]
20230218 20:09:39 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (1e041b6e515552dcea3ae6ead9e01575)] -> xpath: //a[contains(text(),'Developer Console')]]
20230218 20:09:42 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (1e041b6e515552dcea3ae6ead9e01575)] -> id: userNavLabel]
20230218 20:09:43 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (1e041b6e515552dcea3ae6ead9e01575)] -> id: userNavLabel]
20230218 20:09:43 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (1e041b6e515552dcea3ae6ead9e01575)] -> xpath: //a[text() ='Logout']]
20230218 20:09:43 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (1e041b6e515552dcea3ae6ead9e01575)] -> xpath: //a[text() ='Logout']]
20230218 20:09:43 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:devloperConsole
20230218 20:09:44 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:createAccount
20230218 20:09:51 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> id: username]
20230218 20:09:52 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> id: password]
20230218 20:09:52 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> id: Login]
20230218 20:09:57 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> xpath: //a[@title='Accounts Tab']]
20230218 20:09:57 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> xpath: //a[@title='Accounts Tab']]
20230218 20:09:57 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> xpath: //a[@title='Accounts Tab']]
20230218 20:09:59 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> xpath: //*[@id='tryLexDialogX'] ]
20230218 20:10:00 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> xpath: //*[@id='tryLexDialogX'] ]
20230218 20:10:08 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> id: createNew]
20230218 20:10:10 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> xpath: //*[@id="createNewMenu"]/a[4]]
20230218 20:10:11 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> xpath: //*[@id="acc2"]]
20230218 20:10:11 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> xpath: //*[@id="acc2"]]
20230218 20:10:11 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> xpath: //*[@name='save']]
20230218 20:10:13 INFO  [main] SalesForce.SalesForceWithFrameLoginPage SalesForceWithFrameLoginPage.java592 - testcase 10 passed
20230218 20:10:13 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> id: userNavLabel]
20230218 20:10:13 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> id: userNavLabel]
20230218 20:10:14 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> xpath: //a[text() ='Logout']]
20230218 20:10:14 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (bae334b9e15c57a14c28a9de974cc829)] -> xpath: //a[text() ='Logout']]
20230218 20:10:14 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:createAccount
20230218 20:10:15 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:editView
20230218 20:10:21 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (804b9beffb5b720f32bb300c5f11e073)] -> id: username]
20230218 20:10:21 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (804b9beffb5b720f32bb300c5f11e073)] -> id: password]
20230218 20:10:21 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (804b9beffb5b720f32bb300c5f11e073)] -> id: Login]
20230218 20:10:26 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (804b9beffb5b720f32bb300c5f11e073)] -> xpath: //a[@title='Accounts Tab']]
20230218 20:10:26 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (804b9beffb5b720f32bb300c5f11e073)] -> xpath: //a[@title='Accounts Tab']]
20230218 20:10:26 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (804b9beffb5b720f32bb300c5f11e073)] -> xpath: //a[@title='Accounts Tab']]
20230218 20:10:30 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (804b9beffb5b720f32bb300c5f11e073)] -> xpath: //*[@id='tryLexDialogX'] ]
20230218 20:10:30 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (804b9beffb5b720f32bb300c5f11e073)] -> xpath: //*[@id='tryLexDialogX'] ]
20230218 20:10:33 INFO  [main] base.BaseClass BaseClass.java143 - Select by visible text on:[[ChromeDriver: chrome on WINDOWS (804b9beffb5b720f32bb300c5f11e073)] -> xpath: //select[@id = 'fcf']]value:docview
20230218 20:10:34 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:editView
20230218 20:10:34 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:mergeAccounts
20230218 20:10:40 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (fe580793e840dd6581f43d4f31624f92)] -> id: username]
20230218 20:10:40 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (fe580793e840dd6581f43d4f31624f92)] -> id: password]
20230218 20:10:41 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (fe580793e840dd6581f43d4f31624f92)] -> id: Login]
20230218 20:10:44 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (fe580793e840dd6581f43d4f31624f92)] -> xpath: //a[@title='Accounts Tab']]
20230218 20:10:44 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (fe580793e840dd6581f43d4f31624f92)] -> xpath: //a[@title='Accounts Tab']]
20230218 20:10:44 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (fe580793e840dd6581f43d4f31624f92)] -> xpath: //a[@title='Accounts Tab']]
20230218 20:10:47 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (fe580793e840dd6581f43d4f31624f92)] -> id: tryLexDialogX]
20230218 20:10:47 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (fe580793e840dd6581f43d4f31624f92)] -> id: tryLexDialogX]
20230218 20:10:49 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (fe580793e840dd6581f43d4f31624f92)] -> xpath: //a[text()='Merge Accounts']]
20230218 20:10:50 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (fe580793e840dd6581f43d4f31624f92)] -> xpath: //input[@id='srch']]
20230218 20:10:50 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (fe580793e840dd6581f43d4f31624f92)] -> xpath: //input[@name='srchbutton']]
20230218 20:10:54 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (fe580793e840dd6581f43d4f31624f92)] -> xpath: //*[@id='stageForm']/div/div[2]/div[5]/div/input[1]]
20230218 20:10:56 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:mergeAccounts
20230218 20:10:57 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:createAccountReport
20230218 20:11:02 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (10b62e2c6c599e048b4e1d1bdda43692)] -> id: username]
20230218 20:11:03 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (10b62e2c6c599e048b4e1d1bdda43692)] -> id: password]
20230218 20:11:03 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (10b62e2c6c599e048b4e1d1bdda43692)] -> id: Login]
20230218 20:11:07 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (10b62e2c6c599e048b4e1d1bdda43692)] -> xpath: //a[@title='Accounts Tab']]
20230218 20:11:07 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (10b62e2c6c599e048b4e1d1bdda43692)] -> xpath: //a[@title='Accounts Tab']]
20230218 20:11:07 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (10b62e2c6c599e048b4e1d1bdda43692)] -> xpath: //a[@title='Accounts Tab']]
20230218 20:11:10 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:createAccountReport
20230218 20:11:11 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:oppurtunities
20230218 20:11:17 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (a703e6fc04e6762f8252cf166af24dc8)] -> id: username]
20230218 20:11:18 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (a703e6fc04e6762f8252cf166af24dc8)] -> id: password]
20230218 20:11:18 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (a703e6fc04e6762f8252cf166af24dc8)] -> id: Login]
20230218 20:11:22 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (a703e6fc04e6762f8252cf166af24dc8)] -> xpath: //a[@title='Opportunities Tab']]
20230218 20:11:22 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (a703e6fc04e6762f8252cf166af24dc8)] -> xpath: //a[@title='Opportunities Tab']]
20230218 20:11:22 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (a703e6fc04e6762f8252cf166af24dc8)] -> xpath: //a[@title='Opportunities Tab']]
20230218 20:11:24 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (a703e6fc04e6762f8252cf166af24dc8)] -> id: tryLexDialogX]
20230218 20:11:24 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (a703e6fc04e6762f8252cf166af24dc8)] -> id: tryLexDialogX]
20230218 20:11:27 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (a703e6fc04e6762f8252cf166af24dc8)] -> id: userNavLabel]
20230218 20:11:27 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (a703e6fc04e6762f8252cf166af24dc8)] -> id: userNavLabel]
20230218 20:11:27 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (a703e6fc04e6762f8252cf166af24dc8)] -> xpath: //a[text() ='Logout']]
20230218 20:11:27 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (a703e6fc04e6762f8252cf166af24dc8)] -> xpath: //a[text() ='Logout']]
20230218 20:11:27 INFO  [main] base.BaseClass BaseClass.java71 - Driver close:oppurtunities
20230218 20:11:27 INFO  [main] base.BaseClass BaseClass.java57 - Started test script:newOppurtunities
20230218 20:11:33 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (accf8b2e968fb4e85274242b97c3e1a9)] -> id: username]
20230218 20:11:34 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (accf8b2e968fb4e85274242b97c3e1a9)] -> id: password]
20230218 20:11:34 INFO  [main] base.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (accf8b2e968fb4e85274242b97c3e1a9)] -> id: Login]
20230218 20:11:37 INFO  [main] base.BaseClass BaseClass.java126 - waiting for element:[[ChromeDriver: chrome on WINDOWS (accf8b2e968fb4e85274242b97c3e1a9)] -> xpath: //a[@title='Opportunities Tab']]
20230218 20:11:37 INFO  [main] base.BaseClass BaseClass.java133 - action performing on:[[ChromeDriver: chrome on WINDOWS (accf8b2e968fb4e85274242b97c3e1a9)] -> xpath: //a[@title='Opportunities Tab']]
